Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD,Default_Risk
C01924,45,Employed,98425.0,656.0,7,1106,No,Electronics,488,Low
C01925,26,Employed,92201.0,669.0,1,137,No,Electronics,705,Low
C01926,58,Freelancer,61558.0,585.0,3,511,No,Fashion,129,Low
C01927,44,Student,19365.0,620.0,0,0,Yes,Travel,1040,Low
C01928,44,Employed,60633.0,656.0,1,6,No,Fashion,37,Low
C01929,58,Employed,63956.0,666.0,2,296,No,Home/Furniture,434,Low
C01930,24,Student,,499.0,1,100,Yes,Fashion,147,Low
C01931,22,Freelancer,51832.0,678.0,4,536,No,Electronics,288,Low
C01932,25,Employed,57492.0,720.0,1,77,No,Fashion,113,Low
C01933,25,Employed,62086.0,659.0,1,142,No,Electronics,472,Low
C01934,36,Freelancer,76897.0,742.0,3,537,No,Electronics,630,Low
C01935,34,Student,14973.0,566.0,2,317,No,Travel,1202,Low
C01936,31,Student,12385.0,563.0,1,229,No,Electronics,405,Low
C01937,44,Employed,98107.0,770.0,3,393,No,Fashion,117,Low
C01938,21,Employed,,691.0,7,622,No,Home/Furniture,525,Low
C01939,63,Student,9752.0,562.0,3,344,Yes,Travel,1037,Medium
C01940,56,Freelancer,49503.0,580.0,6,888,No,Fashion,48,Low
C01941,42,Student,24322.0,,2,170,Yes,Electronics,561,Low
C01942,53,Employed,86863.0,624.0,2,316,No,Travel,919,Low
C01943,40,Employed,76561.0,709.0,1,159,No,Electronics,318,Low
C01944,50,Employed,95377.0,750.0,2,197,No,Electronics,523,Low
C01945,40,Employed,81853.0,606.0,1,119,No,Electronics,343,Low
C01946,19,Employed,59550.0,770.0,4,418,No,Groceries/Essentials,10,Low
C01947,25,Employed,89500.0,729.0,2,316,No,Electronics,794,Low
C01948,23,Student,5592.0,544.0,7,1036,Yes,Home/Furniture,468,High
C01949,26,Employed,68403.0,644.0,3,565,No,Fashion,98,Low
C01950,45,Student,,553.0,1,212,No,Home/Furniture,327,Low
C01951,19,Employed,62606.0,666.0,2,291,No,Travel,1233,Low
C01952,55,Employed,65521.0,714.0,3,325,No,Electronics,585,Low
C01953,38,Employed,83200.0,766.0,5,597,No,Home/Furniture,371,Low
C01954,33,Employed,66514.0,763.0,0,0,No,Electronics,499,Low
C01955,18,Employed,40017.0,708.0,1,160,No,Fashion,91,Low
C01956,32,Employed,68883.0,705.0,2,260,No,Fashion,99,Low
C01957,31,Employed,74292.0,748.0,1,92,No,Fashion,122,Low
C01958,27,Employed,99051.0,755.0,2,431,No,Fashion,101,Low
C01959,22,Student,17109.0,605.0,2,391,Yes,Fashion,76,Low
C01960,36,Student,8958.0,,1,127,No,Fashion,94,Low
C01961,44,Employed,100270.0,705.0,0,0,No,Home/Furniture,360,Low
C01962,22,Employed,35683.0,664.0,5,729,No,Electronics,701,Low
C01963,20,Employed,73265.0,744.0,2,168,No,Home/Furniture,430,Low
C01964,43,Employed,84003.0,670.0,1,192,Yes,Groceries/Essentials,33,Low
C01965,26,Freelancer,74310.0,616.0,0,0,No,Electronics,691,Low
C01966,30,Employed,,787.0,2,268,No,Fashion,55,Low
C01967,46,Freelancer,52503.0,620.0,4,638,Yes,Electronics,536,Low
C01968,20,Student,24952.0,652.0,9,1523,Yes,Fashion,101,High
C01969,29,Employed,36208.0,628.0,2,299,No,Fashion,97,Low
C01970,22,Freelancer,57360.0,677.0,3,321,No,Groceries/Essentials,34,Low
C01971,34,Student,11021.0,592.0,2,411,No,Groceries/Essentials,77,Medium
C01972,34,Employed,89400.0,686.0,1,104,No,Fashion,79,Low
C01973,28,Student,10350.0,646.0,7,473,No,Electronics,410,Medium
C01974,34,Employed,87592.0,705.0,2,259,No,Home/Furniture,346,Low
C01975,62,Employed,66167.0,657.0,3,607,No,Electronics,628,Low
C01976,46,Student,14411.0,645.0,3,693,Yes,Home/Furniture,376,High
C01977,27,Employed,85917.0,704.0,5,628,No,Fashion,148,Low
C01978,21,Student,10766.0,607.0,2,349,No,Home/Furniture,345,Low
C01979,18,Employed,58857.0,668.0,3,431,No,Fashion,95,Low
C01980,33,Freelancer,75675.0,663.0,0,0,No,Fashion,43,Low
C01981,37,Student,11804.0,631.0,1,155,No,Fashion,134,Low
C01982,44,Employed,84116.0,,3,296,No,Electronics,535,Low
C01983,63,Unemployed,5000.0,484.0,4,696,Yes,Electronics,586,High
C01984,50,Student,13509.0,560.0,3,373,No,Travel,661,Low
C01985,18,Student,13217.0,683.0,3,561,No,Electronics,576,Medium
C01986,19,Freelancer,30131.0,518.0,0,0,Yes,Electronics,416,Low
C01987,31,Unemployed,16424.0,603.0,6,1062,No,Fashion,113,High
C01988,52,Student,17867.0,615.0,1,101,Yes,Fashion,36,Low
C01989,26,Freelancer,46646.0,658.0,4,738,No,Groceries/Essentials,66,Low
C01990,27,Student,17695.0,698.0,3,354,No,Electronics,681,Low
C01991,20,Employed,66201.0,668.0,1,143,No,Fashion,122,Low
C01992,20,Employed,61369.0,691.0,2,346,No,Fashion,118,Low
C01993,39,Employed,,732.0,0,0,Yes,Electronics,484,Low
C01994,27,Student,9766.0,688.0,0,0,No,Electronics,332,Low
C01995,24,Student,21551.0,581.0,2,216,No,Electronics,736,Low
C01996,39,Employed,84370.0,735.0,1,14,No,Fashion,127,Low
C01997,31,Employed,52761.0,794.0,1,172,No,Home/Furniture,300,Low
C01998,24,Employed,64944.0,,3,410,No,Fashion,139,Low
C01999,41,Unemployed,16330.0,578.0,1,52,Yes,Fashion,173,Low
C02000,27,Freelancer,34826.0,659.0,2,488,Yes,Electronics,309,Low
C02001,30,Employed,49069.0,759.0,1,171,No,Groceries/Essentials,24,Low
C02002,51,Employed,59396.0,764.0,3,522,No,Fashion,103,Low
C02003,18,Freelancer,54560.0,764.0,1,115,No,Fashion,156,Low
C02004,46,Freelancer,78451.0,639.0,3,665,No,Electronics,602,Low
C02005,21,Employed,65586.0,651.0,5,643,No,Electronics,641,Low
C02006,50,Student,13159.0,563.0,2,336,No,Fashion,133,Low
C02007,52,Employed,57755.0,691.0,3,771,No,Groceries/Essentials,42,Low
C02008,34,Student,13793.0,651.0,5,434,No,Fashion,174,Low
C02009,57,Freelancer,58790.0,647.0,0,0,No,Travel,843,Low
C02010,25,Student,9307.0,577.0,3,479,Yes,Electronics,401,High
C02011,59,Employed,48251.0,621.0,3,292,No,Electronics,167,Low
C02012,19,Employed,77262.0,676.0,4,471,Yes,Fashion,99,Low
C02013,52,Employed,91109.0,735.0,3,339,No,Electronics,610,Low
C02014,49,Freelancer,84101.0,641.0,3,258,Yes,Electronics,510,Low
C02015,38,Employed,87109.0,824.0,3,461,Yes,Electronics,677,Low
C02016,29,Employed,56650.0,712.0,2,480,No,Electronics,506,Low
C02017,46,Student,9634.0,459.0,5,736,Yes,Fashion,38,High
C02018,21,Employed,54074.0,769.0,4,542,No,Home/Furniture,524,Low
C02019,18,Employed,89892.0,701.0,0,0,No,Home/Furniture,463,Low
C02020,23,Employed,62853.0,664.0,3,320,No,Home/Furniture,360,Low
C02021,21,Student,16029.0,527.0,3,415,Yes,Fashion,109,Medium
C02022,54,Employed,79735.0,735.0,1,119,No,Fashion,24,Low
C02023,45,Employed,66241.0,663.0,2,331,Yes,Electronics,501,Low
C02024,41,Employed,106670.0,745.0,2,398,Yes,Home/Furniture,508,Low
C02025,58,Employed,90045.0,669.0,1,171,No,Electronics,636,Low
C02026,53,Student,,619.0,2,339,Yes,Fashion,78,Low
C02027,26,Student,16109.0,518.0,8,2074,No,Electronics,715,High
C02028,23,Employed,50254.0,716.0,0,0,No,Electronics,439,Low
C02029,34,Employed,71893.0,749.0,1,205,No,Electronics,585,Low
C02030,37,Employed,54257.0,760.0,2,458,No,Travel,998,Low
C02031,18,Employed,81181.0,739.0,1,123,No,Travel,776,Low
C02032,40,Student,12775.0,532.0,4,409,No,Groceries/Essentials,60,Low
C02033,40,Student,9206.0,648.0,1,98,Yes,Fashion,142,Low
C02034,30,Employed,26233.0,801.0,0,0,No,Electronics,129,Low
C02035,32,Student,14224.0,553.0,2,177,No,Groceries/Essentials,61,Low
C02036,51,Freelancer,47797.0,668.0,0,0,No,Electronics,563,Low
C02037,20,Student,9802.0,522.0,1,123,No,Groceries/Essentials,12,Low
C02038,27,Employed,53945.0,730.0,2,383,No,Electronics,330,Low
C02039,27,Employed,91455.0,645.0,3,375,No,Fashion,151,Low
C02040,30,Student,20165.0,,1,118,Yes,Home/Furniture,362,Low
C02041,25,Student,9736.0,669.0,2,296,Yes,Fashion,40,Low
C02042,51,Employed,18812.0,710.0,2,306,No,Electronics,578,Low
C02043,44,Employed,86683.0,594.0,0,0,No,Electronics,598,Low
C02044,33,Student,10667.0,459.0,6,1286,Yes,Electronics,225,High
C02045,32,Employed,72687.0,716.0,3,216,No,Fashion,198,Low
C02046,57,Employed,67140.0,669.0,2,293,No,Fashion,121,Low
C02047,28,Student,10392.0,633.0,5,428,No,Fashion,42,Low
C02048,54,Employed,67532.0,813.0,2,399,No,Fashion,107,Low
C02049,27,Unemployed,19448.0,515.0,4,494,Yes,Fashion,74,Medium
C02050,38,Employed,59045.0,719.0,4,844,No,Home/Furniture,338,Low
C02051,51,Employed,70367.0,837.0,1,142,No,Fashion,10,Low
C02052,34,Student,14852.0,619.0,3,650,Yes,Fashion,156,Medium
C02053,46,Employed,84927.0,791.0,2,331,No,Fashion,67,Low
C02054,38,Employed,44882.0,693.0,5,1231,No,Fashion,126,Low
C02055,25,Freelancer,65216.0,681.0,5,781,No,Fashion,102,Low
C02056,28,Student,16909.0,616.0,4,566,No,Electronics,423,Low
C02057,31,Unemployed,5000.0,654.0,1,132,No,Electronics,559,Low
C02058,25,Employed,89193.0,763.0,3,473,No,Travel,837,Low
C02059,34,Employed,98542.0,743.0,4,325,No,Fashion,84,Low
C02060,43,Student,10401.0,504.0,2,279,Yes,Fashion,195,Medium
C02061,21,Student,18701.0,553.0,6,1004,Yes,Travel,1131,High
C02062,26,Employed,55727.0,694.0,2,554,No,Fashion,107,Low
C02063,29,Employed,52709.0,692.0,1,186,No,Electronics,338,Low
C02064,36,Student,9856.0,716.0,3,450,No,Fashion,44,Medium
C02065,22,Employed,77264.0,,3,299,No,Home/Furniture,204,Low
C02066,21,Employed,77042.0,586.0,0,0,Yes,Electronics,649,Low
C02067,43,Student,,591.0,1,131,Yes,Fashion,44,Low
C02068,51,Unemployed,5000.0,543.0,3,485,No,Fashion,109,High
C02069,46,Employed,40799.0,606.0,3,662,No,Electronics,731,Low
C02070,29,Unemployed,11522.0,555.0,3,404,No,Fashion,132,Low
C02071,39,Employed,82036.0,690.0,3,318,No,Fashion,156,Low
C02072,22,Student,17371.0,485.0,2,277,No,Groceries/Essentials,54,Low
C02073,24,Employed,74212.0,748.0,1,208,No,Fashion,119,Low
C02074,30,Employed,40360.0,835.0,2,334,Yes,Electronics,569,Low
C02075,23,Student,15695.0,591.0,2,173,No,Electronics,582,Low
C02076,43,Employed,61195.0,722.0,2,240,No,Fashion,129,Low
C02077,57,Employed,61783.0,789.0,1,138,No,Home/Furniture,493,Low
C02078,31,Freelancer,58531.0,682.0,1,147,No,Electronics,465,Low
C02079,34,Student,12714.0,607.0,7,509,Yes,Fashion,41,High
C02080,50,Student,14793.0,657.0,7,1220,No,Electronics,499,High
C02081,48,Employed,91630.0,815.0,3,222,No,Electronics,547,Low
C02082,25,Freelancer,40012.0,607.0,0,0,No,Electronics,389,Low
C02083,44,Freelancer,58575.0,675.0,6,1014,No,Fashion,121,Low
C02084,33,Employed,69874.0,741.0,2,531,No,Electronics,141,Low
C02085,18,Employed,87384.0,777.0,2,380,No,Fashion,145,Low
C02086,23,Student,15950.0,773.0,3,490,No,Electronics,568,Low
C02087,29,Student,12632.0,541.0,2,309,Yes,Fashion,15,Low
C02088,51,Employed,61186.0,620.0,2,530,No,Electronics,620,Low
C02089,18,Employed,62694.0,618.0,5,794,Yes,Home/Furniture,357,Medium
C02090,46,Employed,70268.0,655.0,2,355,No,Electronics,351,Low
C02091,51,Freelancer,107527.0,651.0,9,1525,No,Travel,953,Low
C02092,54,Employed,80918.0,663.0,1,191,Yes,Home/Furniture,432,Low
C02093,19,Employed,80093.0,760.0,0,0,No,Groceries/Essentials,15,Low
C02094,40,Student,16466.0,792.0,2,298,No,Home/Furniture,367,Low
C02095,23,Employed,83594.0,715.0,1,114,No,Electronics,410,Low
C02096,24,Employed,73534.0,714.0,1,124,No,Fashion,82,Low
C02097,39,Employed,83591.0,735.0,1,115,No,Travel,723,Low
C02098,51,Employed,80377.0,603.0,5,623,No,Electronics,556,Low
C02099,34,Freelancer,44292.0,618.0,2,368,No,Groceries/Essentials,35,Low
C02100,32,Student,17761.0,,3,496,No,Fashion,138,Low
C02101,24,Employed,72898.0,668.0,2,193,No,Home/Furniture,352,Low
C02102,24,Employed,63226.0,726.0,2,443,No,Fashion,90,Low
C02103,20,Employed,79269.0,632.0,2,268,No,Fashion,61,Low
C02104,64,Student,18443.0,643.0,3,602,Yes,Travel,261,Medium
C02105,49,Student,25173.0,584.0,3,243,No,Fashion,83,Low
C02106,41,Employed,48493.0,,5,331,No,Fashion,178,Low
C02107,26,Employed,67821.0,729.0,0,0,No,Electronics,451,Low
C02108,36,Student,9601.0,556.0,4,641,Yes,Travel,532,High
C02109,24,Employed,81441.0,756.0,3,520,No,Home/Furniture,312,Low
C02110,20,Student,15745.0,580.0,3,385,Yes,Electronics,687,Medium
C02111,27,Employed,57662.0,652.0,4,585,No,Electronics,555,Low
C02112,33,Employed,74572.0,727.0,3,497,No,Fashion,123,Low
C02113,49,Employed,54015.0,824.0,0,0,No,Groceries/Essentials,18,Low
C02114,62,Unemployed,5631.0,670.0,1,120,No,Home/Furniture,501,Low
C02115,43,Employed,61005.0,718.0,5,560,No,Home/Furniture,466,Low
C02116,24,Employed,62140.0,659.0,4,499,No,Electronics,717,Low
C02117,62,Employed,93851.0,757.0,1,117,No,Electronics,516,Low
C02118,27,Employed,17724.0,702.0,2,265,No,Travel,587,Low
C02119,41,Employed,64052.0,642.0,2,306,No,Electronics,516,Low
C02120,50,Student,11407.0,610.0,2,258,No,Groceries/Essentials,57,Low
C02121,24,Employed,90064.0,748.0,1,204,No,Fashion,70,Low
C02122,24,Employed,75543.0,693.0,1,101,No,Fashion,97,Low
C02123,41,Student,22860.0,502.0,2,390,Yes,Travel,852,Low
C02124,57,Student,16739.0,554.0,1,120,Yes,Fashion,85,Low
C02125,44,Employed,90730.0,753.0,5,789,No,Electronics,432,Low
C02126,24,Student,15037.0,646.0,2,200,No,Fashion,70,Low
C02127,35,Employed,46098.0,706.0,2,284,No,Fashion,105,Low
C02128,31,Employed,99405.0,751.0,2,214,No,Home/Furniture,609,Low
C02129,20,Student,7363.0,608.0,2,288,No,Electronics,345,Low
C02130,24,Unemployed,10944.0,600.0,2,398,No,Fashion,126,Medium
C02131,35,Employed,46382.0,682.0,2,270,No,Electronics,662,Low
C02132,33,Employed,48104.0,660.0,0,0,No,Groceries/Essentials,50,Low
C02133,32,Employed,112210.0,675.0,5,469,No,Home/Furniture,548,Low
C02134,29,Employed,94650.0,667.0,0,0,No,Fashion,22,Low
C02135,25,Freelancer,61830.0,667.0,2,197,Yes,Home/Furniture,248,Low
C02136,31,Employed,67574.0,769.0,2,265,No,Electronics,442,Low
C02137,34,Freelancer,40588.0,663.0,5,787,No,Electronics,616,Low
C02138,23,Student,9526.0,,2,300,Yes,Fashion,95,Medium
C02139,62,Employed,109656.0,725.0,2,322,No,Home/Furniture,320,Low
C02140,21,Student,14920.0,633.0,3,159,Yes,Fashion,124,Low
C02141,20,Employed,40105.0,656.0,1,192,No,Electronics,220,Low
C02142,60,Employed,71650.0,624.0,2,253,No,Fashion,97,Low
C02143,19,Employed,46117.0,598.0,0,0,No,Home/Furniture,618,Low
C02144,58,Employed,36623.0,620.0,3,362,Yes,Groceries/Essentials,66,Low
C02145,20,Freelancer,73335.0,518.0,2,282,Yes,Travel,1027,Low
C02146,20,Employed,93679.0,,1,128,No,Electronics,448,Low
C02147,22,Employed,87071.0,689.0,1,140,No,Electronics,583,Low
C02148,34,Employed,61738.0,691.0,4,580,No,Electronics,706,Low
C02149,28,Employed,59900.0,801.0,1,130,No,Home/Furniture,291,Low
C02150,40,Employed,,784.0,1,43,No,Electronics,507,Low
C02151,29,Employed,52453.0,,6,282,No,Fashion,141,Low
C02152,31,Employed,117507.0,740.0,1,190,No,Fashion,155,Low
C02153,34,Employed,63175.0,706.0,3,597,Yes,Home/Furniture,373,Low
C02154,48,Freelancer,45188.0,607.0,2,245,No,Home/Furniture,266,Low
C02155,21,Employed,94998.0,721.0,1,182,No,Travel,741,Low
C02156,28,Employed,57101.0,697.0,1,155,No,Groceries/Essentials,38,Low
C02157,29,Employed,83497.0,758.0,2,348,No,Fashion,99,Low
C02158,18,Employed,76162.0,704.0,1,85,No,Fashion,17,Low
C02159,22,Freelancer,45383.0,674.0,7,1380,No,Fashion,133,Low
C02160,33,Employed,69717.0,719.0,3,663,No,Electronics,572,Low
C02161,34,Employed,70003.0,660.0,1,65,No,Home/Furniture,488,Low
C02162,52,Freelancer,56045.0,669.0,2,329,No,Home/Furniture,373,Low
C02163,23,Unemployed,5077.0,684.0,2,289,Yes,Home/Furniture,476,High
C02164,32,Student,13846.0,513.0,2,184,Yes,Home/Furniture,484,Low
C02165,22,Employed,73448.0,,3,536,Yes,Travel,704,Low
C02166,40,Student,13022.0,534.0,2,392,Yes,Fashion,101,Medium
C02167,35,Employed,84163.0,646.0,0,0,No,Fashion,125,Low
C02168,38,Employed,62003.0,671.0,1,151,No,Fashion,87,Low
C02169,44,Employed,62347.0,627.0,1,158,No,Home/Furniture,383,Low
C02170,49,Employed,53695.0,715.0,3,385,No,Fashion,81,Low
C02171,18,Freelancer,10475.0,520.0,3,607,No,Electronics,639,Medium
C02172,30,Employed,114648.0,698.0,1,125,No,Fashion,152,Low
C02173,45,Student,19942.0,651.0,3,727,No,Electronics,413,Low
C02174,29,Student,19314.0,518.0,1,47,Yes,Travel,817,Low
C02175,37,Freelancer,46466.0,668.0,2,386,No,Fashion,79,Low
C02176,60,Student,10405.0,555.0,0,0,No,Fashion,41,Low
C02177,26,Employed,85291.0,646.0,3,377,Yes,Fashion,94,Low
C02178,22,Student,13228.0,571.0,1,54,No,Travel,878,Low
C02179,42,Unemployed,5000.0,582.0,5,1212,No,Electronics,679,High
C02180,26,Student,14553.0,625.0,5,710,Yes,Travel,743,High
C02181,20,Employed,44361.0,715.0,3,589,No,Electronics,633,Low
C02182,19,Employed,58317.0,682.0,3,577,No,Home/Furniture,410,Low
C02183,39,Freelancer,63113.0,682.0,1,194,No,Fashion,94,Low
C02184,48,Employed,45903.0,779.0,1,92,No,Fashion,109,Low
C02185,27,Freelancer,9824.0,538.0,2,224,No,Fashion,116,Low
C02186,21,Unemployed,20310.0,603.0,7,1209,No,Electronics,824,High
C02187,45,Student,10369.0,625.0,7,1236,Yes,Electronics,437,High
C02188,37,Employed,63252.0,,3,412,No,Fashion,110,Low
C02189,39,Employed,71795.0,694.0,4,636,Yes,Electronics,550,Low
C02190,41,Employed,70524.0,815.0,1,167,No,Fashion,10,Low
C02191,32,Employed,31522.0,703.0,1,159,No,Home/Furniture,362,Low
C02192,39,Employed,55296.0,704.0,1,82,No,Groceries/Essentials,30,Low
C02193,34,Freelancer,64191.0,673.0,1,268,No,Fashion,157,Low
C02194,27,Employed,64521.0,,6,748,No,Home/Furniture,282,Low
C02195,34,Freelancer,58412.0,616.0,7,1234,Yes,Travel,698,Medium
C02196,24,Freelancer,35892.0,588.0,4,277,Yes,Fashion,117,Low
C02197,22,Employed,48119.0,631.0,0,0,Yes,Fashion,26,Low
C02198,62,Student,21717.0,638.0,1,144,Yes,Fashion,129,Low
C02199,21,Student,17627.0,701.0,2,454,No,Electronics,545,Low
C02200,49,Unemployed,10075.0,437.0,2,325,Yes,Electronics,405,High
C02201,26,Student,14776.0,,1,170,No,Fashion,10,Low
C02202,46,Student,16164.0,509.0,1,226,No,Electronics,559,Low
C02203,18,Unemployed,5000.0,,0,0,No,Fashion,15,Low
C02204,42,Employed,69276.0,626.0,3,372,No,Electronics,383,Low
C02205,64,Freelancer,69719.0,691.0,2,177,No,Fashion,87,Low
C02206,25,Employed,48762.0,734.0,9,1374,No,Travel,608,Low
C02207,53,Employed,86179.0,752.0,1,177,No,Electronics,409,Low
C02208,19,Employed,89967.0,705.0,4,648,No,Electronics,193,Low
C02209,30,Freelancer,44240.0,694.0,2,344,No,Fashion,66,Low
C02210,36,Student,20780.0,,4,771,Yes,Electronics,684,Medium
C02211,50,Employed,66288.0,637.0,1,78,No,Electronics,362,Low
C02212,23,Freelancer,67270.0,668.0,5,627,No,Groceries/Essentials,37,Low
C02213,39,Employed,74234.0,704.0,6,1205,No,Travel,506,Low
C02214,39,Employed,71408.0,611.0,1,133,No,Groceries/Essentials,54,Low
C02215,24,Freelancer,7776.0,730.0,1,60,No,Electronics,399,Low
C02216,24,Employed,88037.0,662.0,1,117,Yes,Electronics,415,Low
C02217,22,Student,20882.0,546.0,2,341,Yes,Electronics,372,Low
C02218,48,Employed,48152.0,697.0,1,195,No,Fashion,122,Low
C02219,29,Student,13400.0,603.0,3,475,No,Home/Furniture,207,Low
C02220,23,Employed,47545.0,718.0,0,0,No,Fashion,119,Low
C02221,19,Student,11903.0,641.0,2,333,No,Electronics,389,Low
C02222,40,Employed,77722.0,636.0,2,361,Yes,Electronics,685,Low
C02223,57,Student,16017.0,553.0,3,552,Yes,Home/Furniture,376,Medium
C02224,22,Employed,70139.0,676.0,0,0,No,Fashion,136,Low
C02225,48,Employed,90003.0,675.0,2,261,No,Electronics,175,Low
C02226,55,Student,10862.0,453.0,3,381,Yes,Travel,787,High
C02227,38,Employed,65933.0,650.0,1,166,No,Fashion,96,Low
C02228,34,Freelancer,37629.0,632.0,2,461,No,Electronics,472,Low
C02229,52,Employed,66894.0,697.0,3,665,No,Groceries/Essentials,11,Low
C02230,46,Employed,74412.0,682.0,1,109,No,Home/Furniture,401,Low
C02231,31,Freelancer,93022.0,602.0,3,638,Yes,Fashion,51,Low
C02232,29,Freelancer,47616.0,646.0,3,596,Yes,Travel,902,Low
C02233,52,Employed,115147.0,720.0,1,98,No,Home/Furniture,434,Low
C02234,51,Employed,89028.0,787.0,6,730,Yes,Fashion,138,Low
C02235,27,Freelancer,87854.0,707.0,2,226,No,Fashion,107,Low
C02236,53,Unemployed,10313.0,534.0,3,424,No,Electronics,632,Medium
C02237,33,Employed,112590.0,693.0,2,205,No,Fashion,77,Low
C02238,37,Student,21775.0,579.0,1,149,No,Travel,591,Low
C02239,50,Unemployed,5000.0,509.0,1,132,Yes,Fashion,148,High
C02240,34,Unemployed,15413.0,617.0,1,158,Yes,Fashion,108,Medium
C02241,23,Employed,75464.0,677.0,0,0,No,Fashion,108,Low
C02242,24,Employed,90212.0,679.0,2,251,No,Electronics,310,Low
C02243,53,Employed,53509.0,735.0,1,105,Yes,Home/Furniture,432,Low
C02244,23,Student,19558.0,634.0,1,151,Yes,Fashion,87,Low
C02245,32,Student,12787.0,634.0,2,467,No,Groceries/Essentials,25,Low
C02246,29,Freelancer,59514.0,586.0,1,70,Yes,Fashion,95,Low
C02247,26,Employed,80217.0,720.0,0,0,No,Electronics,652,Low
C02248,30,Student,19733.0,542.0,3,409,Yes,Fashion,126,Medium
C02249,24,Employed,48592.0,651.0,1,167,No,Fashion,69,Low
C02250,24,Employed,103767.0,722.0,1,159,No,Fashion,126,Low
C02251,39,Student,9451.0,474.0,3,478,Yes,Fashion,10,High
C02252,54,Employed,67234.0,678.0,1,182,Yes,Fashion,34,Low
C02253,57,Student,21514.0,536.0,6,861,Yes,Electronics,365,High
C02254,58,Student,21088.0,562.0,1,84,Yes,Fashion,49,Low
C02255,47,Employed,69046.0,640.0,1,223,Yes,Fashion,142,Low
C02256,18,Employed,126637.0,763.0,4,510,No,Groceries/Essentials,65,Low
C02257,19,Employed,88696.0,632.0,1,133,No,Electronics,601,Low
C02258,34,Employed,59371.0,632.0,1,179,Yes,Fashion,109,Low
C02259,19,Employed,53148.0,598.0,1,133,No,Electronics,619,Low
C02260,27,Freelancer,26048.0,682.0,0,0,No,Home/Furniture,440,Low
C02261,44,Employed,55549.0,814.0,3,194,No,Fashion,74,Low
C02262,43,Employed,59623.0,625.0,1,145,No,Home/Furniture,221,Low
C02263,45,Employed,68675.0,680.0,2,203,No,Electronics,408,Low
C02264,21,Freelancer,70089.0,646.0,1,121,Yes,Groceries/Essentials,28,Low
C02265,40,Employed,14886.0,643.0,3,535,Yes,Electronics,599,Medium
C02266,48,Employed,,645.0,3,505,Yes,Home/Furniture,398,Low
C02267,42,Unemployed,13878.0,559.0,1,209,No,Travel,664,Low
C02268,41,Employed,47821.0,744.0,2,224,No,Electronics,297,Low
C02269,32,Freelancer,90364.0,656.0,1,108,No,Fashion,163,Low
